,store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,is_weekend,state_holiday_a,state_holiday_b,state_holiday_c,predicted_sales
65871,813,2,592,1,1,0,2013,9,11,0,0.0,0.0,0.0,5825.304
65872,7,1,973,1,1,0,2013,1,22,0,0.0,0.0,0.0,8828.532
65873,645,3,1285,1,1,0,2014,7,3,0,0.0,0.0,0.0,10695.541
65874,177,3,410,1,0,0,2013,9,19,0,0.0,0.0,0.0,3286.771
65875,142,1,576,1,1,0,2013,4,9,0,0.0,0.0,0.0,5715.302
65876,997,5,412,1,0,0,2015,2,14,1,0.0,0.0,0.0,4461.4243
65877,124,4,747,1,1,0,2014,6,6,0,0.0,0.0,0.0,7507.418
65878,122,3,969,1,1,0,2014,10,2,0,0.0,0.0,0.0,9061.227
65879,894,6,0,0,0,0,2014,9,7,1,0.0,0.0,0.0,-43.02132
65880,443,4,578,1,1,0,2013,4,26,0,0.0,0.0,0.0,5429.1646
65881,293,2,662,1,0,0,2014,11,19,0,0.0,0.0,0.0,5304.123
65882,160,1,675,1,1,1,2014,4,15,0,0.0,0.0,0.0,8543.784
65883,618,6,0,0,0,0,2013,4,28,1,0.0,0.0,0.0,219.48499
65884,175,3,655,1,1,0,2015,2,19,0,0.0,0.0,0.0,5858.404
65885,656,5,410,1,0,0,2014,11,8,1,0.0,0.0,0.0,3781.919
65886,852,6,0,0,0,0,2013,9,29,1,0.0,0.0,0.0,-123.053734
65887,732,0,813,1,0,0,2013,5,6,0,0.0,0.0,0.0,6882.4814
65888,594,2,332,1,0,0,2014,1,29,0,0.0,0.0,0.0,3045.8699
65889,142,5,449,1,0,0,2013,6,22,1,0.0,0.0,0.0,4127.281
65890,120,5,485,1,0,0,2014,7,26,1,0.0,0.0,0.0,4526.2856
65891,683,2,860,1,0,0,2013,10,30,0,0.0,0.0,0.0,6781.5044
65892,680,2,768,1,1,0,2014,11,5,0,0.0,0.0,0.0,7156.7617
65893,658,5,390,1,0,0,2014,7,12,1,0.0,0.0,0.0,3579.4272
65894,907,6,0,0,0,0,2013,12,8,1,0.0,0.0,0.0,-73.366905
65895,460,4,367,1,1,0,2014,11,14,0,0.0,0.0,0.0,4412.2354
65896,1020,6,0,0,0,1,2013,8,11,1,0.0,0.0,0.0,121.870895
65897,491,0,653,1,1,0,2015,2,2,0,0.0,0.0,0.0,8186.1846
65898,219,5,191,1,0,0,2013,9,14,1,0.0,0.0,0.0,1166.04
65899,187,1,944,1,1,0,2013,8,27,0,0.0,0.0,0.0,8231.926
65900,100,4,610,1,0,0,2015,4,24,0,0.0,0.0,0.0,5806.449
65901,35,1,732,1,0,0,2015,6,9,0,0.0,0.0,0.0,7529.984
65902,15,4,684,1,1,0,2014,4,4,0,0.0,0.0,0.0,6582.8696
65903,564,5,453,1,0,0,2015,1,24,1,0.0,0.0,0.0,4409.2886
65904,216,2,892,1,1,0,2013,2,20,0,0.0,0.0,0.0,6829.865
65905,786,2,618,1,1,0,2013,9,25,0,0.0,0.0,0.0,5502.914
65906,545,4,1086,1,1,1,2014,10,10,0,0.0,0.0,0.0,10762.092
65907,237,0,641,1,0,0,2014,11,17,0,0.0,0.0,0.0,4946.5522
65908,747,0,667,1,0,0,2014,3,24,0,0.0,0.0,0.0,5814.6924
65909,728,6,0,0,0,0,2013,11,24,1,0.0,0.0,0.0,160.20432
65910,1106,0,651,1,0,0,2014,12,8,0,0.0,0.0,0.0,6316.4907
65911,1038,3,513,1,0,0,2015,7,9,0,0.0,0.0,0.0,4822.8237
65912,479,4,1466,1,1,0,2013,10,11,0,0.0,0.0,0.0,11958.754
65913,749,2,678,1,1,1,2014,8,20,0,0.0,0.0,0.0,7028.1294
65914,169,5,772,1,0,0,2013,1,19,1,0.0,0.0,0.0,6865.5483
65915,71,4,748,1,1,0,2015,1,30,0,0.0,0.0,0.0,7951.178
65916,86,5,478,1,0,0,2013,6,8,1,0.0,0.0,0.0,3695.3093
65917,310,4,803,1,1,0,2013,3,22,0,0.0,0.0,0.0,8369.566
65918,289,6,0,0,0,1,2013,1,6,1,0.0,0.0,0.0,94.59637
65919,659,6,0,0,0,0,2014,10,12,1,0.0,0.0,0.0,3.1659198
65920,193,4,777,1,1,1,2013,8,30,0,0.0,0.0,0.0,8094.0947
65921,208,1,312,1,0,1,2014,7,22,0,0.0,0.0,0.0,2705.5215
65922,938,0,1263,1,1,0,2013,2,18,0,0.0,0.0,0.0,13042.158
65923,446,3,754,1,1,1,2013,8,15,0,0.0,0.0,0.0,6176.529
65924,34,5,849,1,0,0,2013,8,3,1,0.0,0.0,0.0,7747.722
65925,1101,1,894,1,0,0,2015,1,20,0,0.0,0.0,0.0,7512.1924
65926,220,2,587,1,0,0,2015,5,27,0,0.0,0.0,0.0,4991.1772
65927,884,1,273,1,0,0,2013,3,12,0,0.0,0.0,0.0,2668.2666
65928,1030,0,334,1,0,0,2013,7,8,0,0.0,0.0,0.0,3310.858
65929,60,2,613,1,0,0,2013,9,18,0,0.0,0.0,0.0,5367.469
65930,438,5,507,1,0,0,2014,12,13,1,0.0,0.0,0.0,5037.4707
65931,534,0,687,1,1,0,2015,1,26,0,0.0,0.0,0.0,8230.433
65932,1079,6,0,0,0,0,2013,6,16,1,0.0,0.0,0.0,212.83897
65933,428,0,578,1,1,0,2015,4,27,0,0.0,0.0,0.0,7246.583
65934,695,1,796,1,1,0,2013,12,17,0,0.0,0.0,0.0,10173.369
65935,525,6,0,0,0,0,2014,7,6,1,0.0,0.0,0.0,20.046898
65936,701,1,455,1,0,0,2013,10,1,0,0.0,0.0,0.0,3617.115
65937,880,1,848,1,1,1,2015,3,31,0,0.0,0.0,0.0,9297.701
65938,623,5,528,1,0,0,2014,9,20,1,0.0,0.0,0.0,5112.5776
65939,507,5,784,1,0,0,2014,5,10,1,0.0,0.0,0.0,7186.8184
65940,513,0,2118,1,1,0,2014,11,24,0,0.0,0.0,0.0,19214.979
65941,136,1,466,1,1,0,2015,6,30,0,0.0,0.0,0.0,6614.1123
65942,641,2,657,1,0,0,2013,9,4,0,0.0,0.0,0.0,5350.1567
65943,1035,1,594,1,0,1,2014,8,12,0,0.0,0.0,0.0,5031.5938
65944,1098,3,780,1,1,0,2014,5,8,0,0.0,0.0,0.0,6088.7114
65945,80,4,635,1,1,0,2014,2,7,0,0.0,0.0,0.0,7516.7686
65946,453,0,664,1,0,0,2013,10,28,0,0.0,0.0,0.0,5792.921
65947,887,5,476,1,0,0,2013,2,16,1,0.0,0.0,0.0,4657.913
65948,581,3,616,1,0,0,2015,2,12,0,0.0,0.0,0.0,5107.4663
65949,524,6,189,1,0,0,2014,5,18,1,0.0,0.0,0.0,1540.4148
65950,337,0,405,1,1,1,2014,7,28,0,0.0,0.0,0.0,5323.04
65951,808,1,778,1,1,0,2013,12,3,0,0.0,0.0,0.0,10431.914
65952,719,6,0,0,0,0,2014,3,23,1,0.0,0.0,0.0,-6.7503715
65953,252,3,625,1,0,0,2013,9,19,0,0.0,0.0,0.0,6108.578
65954,1029,2,913,1,1,0,2014,2,19,0,0.0,0.0,0.0,6571.3804
65955,1,5,496,1,0,0,2014,6,21,1,0.0,0.0,0.0,4216.177
65956,179,6,0,0,0,0,2013,1,13,1,0.0,0.0,0.0,-147.00546
65957,499,3,711,1,1,1,2014,9,4,0,0.0,0.0,0.0,6459.592
65958,731,6,0,0,0,0,2015,5,31,1,0.0,0.0,0.0,96.58118
65959,1008,4,726,1,1,0,2013,11,22,0,0.0,0.0,0.0,6330.7314
65960,1024,5,830,1,0,0,2015,5,23,1,0.0,0.0,0.0,6839.0483
65961,897,4,464,1,1,1,2015,7,31,0,0.0,0.0,0.0,5016.296
65962,253,2,558,1,0,1,2014,10,15,0,0.0,0.0,0.0,5460.5645
65963,928,6,0,0,0,0,2015,4,12,1,0.0,0.0,0.0,-146.68384
65964,206,5,526,1,0,0,2015,5,16,1,0.0,0.0,0.0,5460.0454
65965,384,6,0,0,0,0,2014,2,2,1,0.0,0.0,0.0,342.6411
65966,237,2,423,1,0,1,2014,12,24,0,0.0,0.0,0.0,3830.7678
65967,311,5,557,1,0,0,2013,3,16,1,0.0,0.0,0.0,5025.4736
65968,56,1,399,1,0,0,2013,12,10,0,0.0,0.0,0.0,4744.716
65969,705,3,0,0,0,0,2013,10,3,0,1.0,0.0,0.0,-55.986584
65970,158,2,419,1,0,0,2015,2,25,0,0.0,0.0,0.0,5273.135
65971,292,1,839,1,1,1,2013,3,26,0,0.0,0.0,0.0,7948.3896
65972,45,5,464,1,0,0,2013,1,26,1,0.0,0.0,0.0,5247.865
65973,2,4,549,1,1,0,2015,4,17,0,0.0,0.0,0.0,4863.2666
65974,672,2,1130,1,0,0,2013,2,27,0,0.0,0.0,0.0,7302.2695
65975,705,5,871,1,0,0,2014,12,20,1,0.0,0.0,0.0,9182.881
65976,642,0,404,1,0,0,2014,8,25,0,0.0,0.0,0.0,3415.063
65977,988,2,734,1,1,0,2015,3,18,0,0.0,0.0,0.0,6299.233
65978,1104,1,325,1,0,0,2015,3,10,0,0.0,0.0,0.0,3580.3865
65979,209,5,554,1,0,0,2013,12,14,1,0.0,0.0,0.0,5009.4683
65980,1,6,0,0,0,0,2014,2,2,1,0.0,0.0,0.0,94.52058
65981,37,4,0,0,1,0,2014,4,18,0,0.0,1.0,0.0,-124.991104
65982,238,0,1306,1,1,0,2014,3,17,0,0.0,0.0,0.0,10191.014
65983,187,6,0,0,0,0,2014,2,2,1,0.0,0.0,0.0,139.65546
65984,923,2,619,1,0,0,2013,10,30,0,0.0,0.0,0.0,4886.3193
65985,1005,0,1142,1,1,1,2015,6,29,0,0.0,0.0,0.0,11431.03
65986,624,4,727,1,1,0,2014,10,24,0,0.0,0.0,0.0,7183.4517
65987,967,3,1074,1,0,0,2013,3,14,0,0.0,0.0,0.0,8264.482
65988,556,4,799,1,1,0,2013,8,16,0,0.0,0.0,0.0,6517.602
65989,1043,6,0,0,0,0,2014,8,10,1,0.0,0.0,0.0,4.8865137
65990,402,4,528,1,0,0,2013,11,15,0,0.0,0.0,0.0,5281.796
65991,803,6,0,0,0,1,2014,10,26,1,0.0,0.0,0.0,41.74687
65992,273,0,675,1,0,0,2013,5,6,0,0.0,0.0,0.0,5355.4
65993,34,5,873,1,0,0,2014,9,6,1,0.0,0.0,0.0,7676.3604
65994,184,5,507,1,0,0,2013,9,14,1,0.0,0.0,0.0,4882.089
65995,1062,1,612,1,1,1,2014,10,21,0,0.0,0.0,0.0,6058.843
65996,935,3,0,0,0,1,2014,12,25,0,0.0,0.0,1.0,-71.596
65997,1002,1,824,1,1,0,2014,3,4,0,0.0,0.0,0.0,7652.871
65998,1050,1,576,1,1,1,2014,1,7,0,0.0,0.0,0.0,7418.543
65999,633,6,0,0,0,0,2014,5,18,1,0.0,0.0,0.0,92.18842
66000,612,2,341,1,0,1,2014,4,23,0,0.0,0.0,0.0,3967.0032
66001,493,0,915,1,1,1,2015,7,13,0,0.0,0.0,0.0,10014.1
66002,686,3,955,1,1,0,2013,1,10,0,0.0,0.0,0.0,8859.929
66003,737,0,792,1,0,0,2014,1,13,0,0.0,0.0,0.0,5870.368
66004,941,6,0,0,0,0,2013,9,15,1,0.0,0.0,0.0,-62.831635
66005,1074,0,651,1,1,0,2013,9,23,0,0.0,0.0,0.0,6851.2397
66006,418,2,732,1,1,1,2014,4,16,0,0.0,0.0,0.0,7482.6743
66007,454,5,240,1,0,0,2015,4,18,1,0.0,0.0,0.0,2455.42
66008,678,2,911,1,1,0,2015,4,29,0,0.0,0.0,0.0,9539.44
66009,17,1,986,1,1,0,2013,3,19,0,0.0,0.0,0.0,8732.446
66010,1008,0,797,1,1,0,2015,3,30,0,0.0,0.0,0.0,8912.721
66011,535,5,625,1,0,0,2014,7,26,1,0.0,0.0,0.0,6007.97
66012,88,6,0,0,0,0,2013,6,23,1,0.0,0.0,0.0,-169.96558
66013,987,1,1102,1,1,0,2014,1,7,0,0.0,0.0,0.0,9729.103
66014,526,3,1847,1,1,0,2014,4,3,0,0.0,0.0,0.0,15688.088
66015,542,6,0,0,0,0,2013,2,10,1,0.0,0.0,0.0,170.60359
66016,182,5,362,1,0,0,2013,10,12,1,0.0,0.0,0.0,3483.8057
66017,1033,3,1153,1,0,0,2015,4,23,0,0.0,0.0,0.0,10058.639
66018,1109,2,429,1,1,0,2013,11,6,0,0.0,0.0,0.0,5486.4214
66019,626,3,0,0,0,0,2014,5,29,0,1.0,0.0,0.0,62.673016
66020,487,6,0,0,0,0,2014,8,3,1,0.0,0.0,0.0,-11.742973
66021,752,4,0,0,0,1,2014,12,26,0,0.0,0.0,1.0,-22.774925
66022,692,0,1121,1,1,0,2013,10,7,0,0.0,0.0,0.0,10268.018
66023,1008,2,718,1,1,0,2014,1,22,0,0.0,0.0,0.0,6191.122
66024,462,3,600,1,1,0,2013,2,21,0,0.0,0.0,0.0,6056.858
66025,618,1,510,1,1,0,2013,3,19,0,0.0,0.0,0.0,7026.297
66026,773,6,0,0,0,0,2013,3,31,1,0.0,0.0,0.0,-35.918655
66027,84,6,0,0,0,0,2013,5,12,1,0.0,0.0,0.0,-87.92135
66028,435,0,451,1,1,0,2014,6,16,0,0.0,0.0,0.0,5121.1187
66029,653,0,646,1,1,0,2015,5,4,0,0.0,0.0,0.0,7654.932
66030,158,0,527,1,1,0,2015,6,29,0,0.0,0.0,0.0,8658.681
66031,659,3,571,1,0,0,2014,9,11,0,0.0,0.0,0.0,4973.847
66032,562,4,2616,1,0,0,2013,2,15,0,0.0,0.0,0.0,15444.849
66033,467,1,1452,1,0,0,2015,2,10,0,0.0,0.0,0.0,10321.274
66034,446,4,718,1,0,0,2013,4,19,0,0.0,0.0,0.0,5123.468
66035,461,1,408,1,0,0,2013,2,12,0,0.0,0.0,0.0,3714.5403
66036,950,0,683,1,1,0,2015,2,16,0,0.0,0.0,0.0,8366.566
66037,607,6,0,0,0,0,2013,5,26,1,0.0,0.0,0.0,-89.91562
66038,251,6,0,0,0,0,2015,1,25,1,0.0,0.0,0.0,44.441723
66039,1081,0,1255,1,0,0,2014,7,7,0,0.0,0.0,0.0,7491.0044
66040,602,2,560,1,0,1,2013,4,3,0,0.0,0.0,0.0,5618.147
66041,338,4,615,1,0,0,2013,11,29,0,0.0,0.0,0.0,6402.346
66042,922,2,682,1,1,0,2015,3,4,0,0.0,0.0,0.0,6977.1714
66043,308,3,775,1,0,0,2014,9,11,0,0.0,0.0,0.0,7184.903
66044,33,2,844,1,1,0,2013,4,10,0,0.0,0.0,0.0,8467.193
66045,864,3,739,1,1,1,2014,4,17,0,0.0,0.0,0.0,7249.647
66046,541,6,0,0,0,0,2013,8,18,1,0.0,0.0,0.0,23.624245
66047,34,2,616,1,0,1,2014,12,31,0,0.0,0.0,0.0,6119.268
66048,1004,3,437,1,1,0,2013,1,24,0,0.0,0.0,0.0,4792.2866
66049,720,0,780,1,1,0,2014,5,19,0,0.0,0.0,0.0,8694.115
66050,1031,0,689,1,0,1,2013,12,23,0,0.0,0.0,0.0,6564.4277
66051,827,2,1652,1,1,0,2014,10,1,0,0.0,0.0,0.0,13642.697
66052,500,5,647,1,0,0,2015,5,2,1,0.0,0.0,0.0,6659.5825
66053,921,2,1193,1,1,0,2014,6,18,0,0.0,0.0,0.0,10668.313
66054,785,3,602,1,1,1,2014,8,7,0,0.0,0.0,0.0,5673.897
66055,1007,4,855,1,1,0,2015,7,17,0,0.0,0.0,0.0,7044.5337
66056,298,4,796,1,0,0,2013,10,4,0,0.0,0.0,0.0,6746.273
66057,872,0,957,1,1,1,2013,10,21,0,0.0,0.0,0.0,9262.8545
66058,196,5,508,1,0,0,2013,2,9,1,0.0,0.0,0.0,4483.408
66059,245,4,914,1,0,0,2015,4,24,0,0.0,0.0,0.0,7024.155
66060,997,0,328,1,0,0,2014,7,7,0,0.0,0.0,0.0,3540.0
66061,901,2,633,1,1,0,2014,1,22,0,0.0,0.0,0.0,6385.2627
66062,927,0,1209,1,1,0,2013,6,3,0,0.0,0.0,0.0,8651.486
66063,123,1,1180,1,1,0,2014,5,20,0,0.0,0.0,0.0,9962.8955
66064,711,6,0,0,0,0,2015,2,15,1,0.0,0.0,0.0,98.120705
66065,841,4,496,1,1,0,2013,10,11,0,0.0,0.0,0.0,4251.4224
66066,709,5,413,1,0,0,2013,7,13,1,0.0,0.0,0.0,4041.318
66067,381,2,978,1,0,0,2014,5,14,0,0.0,0.0,0.0,8181.0054
66068,359,5,610,1,0,0,2015,4,25,1,0.0,0.0,0.0,6112.7734
66069,262,2,3241,1,0,1,2014,12,31,0,0.0,0.0,0.0,21416.271
66070,593,0,1703,1,1,0,2013,8,12,0,0.0,0.0,0.0,15336.708
66071,489,5,255,1,0,0,2014,3,15,1,0.0,0.0,0.0,2240.1785
66072,883,3,539,1,1,0,2013,4,11,0,0.0,0.0,0.0,5507.7593
66073,426,2,558,1,0,0,2013,1,30,0,0.0,0.0,0.0,5290.0415
66074,261,1,1058,1,1,1,2015,7,14,0,0.0,0.0,0.0,13321.286
66075,443,5,398,1,0,0,2013,5,4,1,0.0,0.0,0.0,3578.7737
66076,21,3,496,1,1,1,2014,8,21,0,0.0,0.0,0.0,5262.2686
66077,109,0,876,1,1,1,2014,7,14,0,0.0,0.0,0.0,9519.486
66078,104,6,0,0,0,0,2013,9,15,1,0.0,0.0,0.0,-78.89217
66079,786,4,432,1,0,1,2013,8,23,0,0.0,0.0,0.0,3869.03
66080,287,5,946,1,0,0,2014,4,12,1,0.0,0.0,0.0,8680.941
66081,152,0,716,1,1,0,2015,1,26,0,0.0,0.0,0.0,8524.431
66082,10,0,632,1,0,0,2014,10,13,0,0.0,0.0,0.0,5278.526
66083,958,0,646,1,1,1,2014,8,4,0,0.0,0.0,0.0,7227.33
66084,741,0,903,1,0,1,2014,10,27,0,0.0,0.0,0.0,7063.762
66085,421,2,954,1,1,0,2015,6,3,0,0.0,0.0,0.0,8530.8545
66086,293,2,713,1,0,0,2014,3,12,0,0.0,0.0,0.0,5468.0806
66087,576,6,0,0,0,0,2014,8,24,1,0.0,0.0,0.0,-132.26012
66088,425,2,544,1,0,0,2014,5,28,0,0.0,0.0,0.0,4905.969
66089,84,0,1236,1,0,0,2013,3,11,0,0.0,0.0,0.0,10087.914
66090,403,6,0,0,0,0,2013,4,14,1,0.0,0.0,0.0,-26.021461
66091,634,5,381,1,0,0,2015,4,18,1,0.0,0.0,0.0,3684.11
66092,338,4,818,1,1,0,2013,1,25,0,0.0,0.0,0.0,7744.233
66093,295,4,514,1,1,0,2014,2,21,0,0.0,0.0,0.0,4616.4385
66094,119,2,549,1,0,1,2014,8,13,0,0.0,0.0,0.0,5055.695
66095,787,5,891,1,0,0,2015,1,24,1,0.0,0.0,0.0,8089.608
66096,364,1,548,1,0,0,2014,2,25,0,0.0,0.0,0.0,4144.85
66097,455,1,376,1,0,1,2014,9,9,0,0.0,0.0,0.0,4339.642
66098,111,2,461,1,0,0,2013,3,13,0,0.0,0.0,0.0,3999.6245
66099,269,1,1544,1,1,0,2014,2,18,0,0.0,0.0,0.0,11979.374
66100,636,1,824,1,1,0,2014,3,18,0,0.0,0.0,0.0,7924.5933
66101,314,3,536,1,0,0,2013,5,23,0,0.0,0.0,0.0,4564.472
66102,451,1,630,1,1,0,2014,9,30,0,0.0,0.0,0.0,7517.0737
66103,276,5,241,1,0,0,2015,7,25,1,0.0,0.0,0.0,2441.277
66104,628,4,779,1,0,0,2015,2,13,0,0.0,0.0,0.0,6477.3735
66105,374,3,775,1,0,0,2014,9,11,0,0.0,0.0,0.0,6706.8955
66106,957,2,941,1,1,1,2014,8,20,0,0.0,0.0,0.0,7605.309
66107,449,6,0,0,0,0,2015,4,12,1,0.0,0.0,0.0,167.71349
66108,715,1,693,1,0,0,2013,5,7,0,0.0,0.0,0.0,6082.333
66109,908,3,431,1,1,1,2013,8,1,0,0.0,0.0,0.0,4876.4053
66110,185,3,0,0,0,1,2014,12,25,0,0.0,0.0,1.0,17.86616
66111,717,5,414,1,0,0,2013,7,6,1,0.0,0.0,0.0,4232.882
66112,784,3,848,1,1,0,2013,3,7,0,0.0,0.0,0.0,7501.112
66113,384,1,1170,1,1,0,2014,3,18,0,0.0,0.0,0.0,10642.926
66114,496,1,878,1,1,0,2013,11,5,0,0.0,0.0,0.0,7976.8975
66115,268,1,637,1,1,0,2013,4,23,0,0.0,0.0,0.0,5685.255
66116,1043,6,0,0,0,0,2014,4,20,1,0.0,0.0,0.0,-73.310715
66117,1091,5,557,1,0,0,2013,4,20,1,0.0,0.0,0.0,5579.42
66118,56,6,0,0,0,0,2013,5,26,1,0.0,0.0,0.0,3.1384273
66119,207,6,0,0,0,0,2013,3,17,1,0.0,0.0,0.0,-80.68648
66120,625,4,559,1,0,0,2013,1,18,0,0.0,0.0,0.0,5291.7446
66121,295,4,0,0,1,1,2013,3,29,0,0.0,1.0,0.0,-66.36479
66122,704,6,0,0,0,0,2013,12,15,1,0.0,0.0,0.0,-5.7639403
66123,494,4,902,1,0,1,2013,12,27,0,0.0,0.0,0.0,8269.781
66124,102,1,993,1,1,0,2015,1,13,0,0.0,0.0,0.0,7983.5483
66125,370,1,496,1,0,0,2013,9,17,0,0.0,0.0,0.0,4828.412
66126,722,3,1466,1,0,1,2014,8,14,0,0.0,0.0,0.0,8241.322
66127,939,3,466,1,0,0,2014,9,11,0,0.0,0.0,0.0,4793.873
66128,591,6,0,0,0,0,2014,3,9,1,0.0,0.0,0.0,89.55783
66129,335,3,2957,1,1,0,2015,2,5,0,0.0,0.0,0.0,17567.021
66130,254,3,235,1,1,0,2014,11,13,0,0.0,0.0,0.0,2480.5596
66131,559,4,770,1,1,0,2014,6,20,0,0.0,0.0,0.0,7227.7144
66132,406,2,545,1,1,0,2015,5,20,0,0.0,0.0,0.0,6049.7285
66133,874,0,628,1,1,0,2015,5,18,0,0.0,0.0,0.0,7101.8345
66134,1103,6,0,0,0,0,2014,12,7,1,0.0,0.0,0.0,109.80178
66135,20,6,0,0,0,0,2013,10,20,1,0.0,0.0,0.0,1.9575377
66136,199,2,641,1,1,0,2015,1,28,0,0.0,0.0,0.0,7693.3633
66137,947,4,1174,1,1,0,2013,7,5,0,0.0,0.0,0.0,8052.837
66138,69,1,1355,1,1,0,2014,2,4,0,0.0,0.0,0.0,11400.472
66139,577,1,653,1,1,1,2013,10,8,0,0.0,0.0,0.0,6503.724
66140,415,1,444,1,0,0,2015,6,23,0,0.0,0.0,0.0,5312.716
66141,720,1,711,1,1,1,2014,8,19,0,0.0,0.0,0.0,7661.326
66142,458,6,0,0,0,0,2015,2,8,1,0.0,0.0,0.0,130.31877
66143,779,2,887,1,1,0,2014,10,1,0,0.0,0.0,0.0,8426.494
66144,174,5,533,1,0,0,2015,3,7,1,0.0,0.0,0.0,4905.6914
66145,614,0,1034,1,0,0,2015,5,11,0,0.0,0.0,0.0,6730.9683
66146,370,0,869,1,1,0,2014,11,3,0,0.0,0.0,0.0,11247.245
66147,338,2,723,1,1,0,2013,2,6,0,0.0,0.0,0.0,6899.522
66148,911,5,812,1,0,0,2013,12,14,1,0.0,0.0,0.0,7965.0366
66149,983,4,0,0,1,1,2013,3,29,0,0.0,1.0,0.0,684.3147
66150,330,1,435,1,1,1,2014,7,29,0,0.0,0.0,0.0,4666.269
66151,350,6,0,0,0,0,2013,3,3,1,0.0,0.0,0.0,94.422424
66152,457,2,291,1,0,0,2013,4,17,0,0.0,0.0,0.0,3007.4424
66153,938,3,1195,1,1,0,2014,10,2,0,0.0,0.0,0.0,11606.768
66154,42,0,1351,1,1,0,2013,11,18,0,0.0,0.0,0.0,13804.106
66155,596,5,646,1,0,0,2014,7,12,1,0.0,0.0,0.0,4613.525
66156,714,4,367,1,1,1,2013,5,31,0,0.0,0.0,0.0,5678.102
66157,240,3,421,1,0,0,2014,12,11,0,0.0,0.0,0.0,4171.1978
66158,367,2,389,1,0,0,2013,3,13,0,0.0,0.0,0.0,4074.2761
66159,760,5,1243,1,0,0,2013,3,9,1,0.0,0.0,0.0,7096.3403
66160,1062,6,0,0,0,0,2015,1,18,1,0.0,0.0,0.0,-98.169525
66161,1111,3,614,1,1,0,2013,12,19,0,0.0,0.0,0.0,8421.083
66162,493,6,0,0,0,0,2015,4,26,1,0.0,0.0,0.0,308.6093
66163,544,4,2030,1,1,0,2013,9,13,0,0.0,0.0,0.0,15980.066
66164,743,6,0,0,0,0,2014,6,22,1,0.0,0.0,0.0,-27.11206
66165,500,1,294,1,1,0,2013,1,8,0,0.0,0.0,0.0,4279.3413
66166,879,6,0,0,0,0,2014,5,11,1,0.0,0.0,0.0,-176.75366
66167,695,0,586,1,0,1,2014,12,29,0,0.0,0.0,0.0,6261.6797
66168,40,1,815,1,1,1,2013,10,22,0,0.0,0.0,0.0,7371.3457
66169,677,1,475,1,0,1,2013,12,24,0,0.0,0.0,0.0,4802.9395
66170,732,0,541,1,0,0,2015,4,20,0,0.0,0.0,0.0,5030.987
66171,474,5,576,1,0,0,2014,5,31,1,0.0,0.0,0.0,6007.027
66172,881,6,0,0,0,0,2014,4,13,1,0.0,0.0,0.0,-226.04947
66173,544,6,0,0,0,0,2014,3,23,1,0.0,0.0,0.0,152.54967
66174,559,2,1070,1,1,0,2013,12,18,0,0.0,0.0,0.0,11105.452
66175,122,4,686,1,1,0,2014,1,10,0,0.0,0.0,0.0,6898.8555
66176,962,2,869,1,1,0,2013,10,9,0,0.0,0.0,0.0,7595.542
66177,49,1,437,1,1,1,2013,5,28,0,0.0,0.0,0.0,6281.738
66178,127,2,875,1,1,1,2013,7,31,0,0.0,0.0,0.0,8920.802
66179,637,2,815,1,1,1,2013,5,29,0,0.0,0.0,0.0,11214.236
66180,528,5,788,1,0,0,2014,8,9,1,0.0,0.0,0.0,7401.8003
66181,920,6,0,0,0,0,2013,1,13,1,0.0,0.0,0.0,-77.05407
66182,318,6,0,0,0,0,2014,11,9,1,0.0,0.0,0.0,153.64241
66183,142,3,458,1,0,1,2014,8,14,0,0.0,0.0,0.0,4082.102
66184,244,4,699,1,1,0,2014,6,20,0,0.0,0.0,0.0,6757.6694
66185,318,6,0,0,0,0,2015,5,31,1,0.0,0.0,0.0,182.79968
66186,310,1,641,1,0,0,2014,5,13,0,0.0,0.0,0.0,6566.5615
66187,666,6,0,0,0,0,2013,10,27,1,0.0,0.0,0.0,-122.09184
66188,454,4,635,1,0,0,2015,6,26,0,0.0,0.0,0.0,6040.763
66189,662,4,1010,1,1,0,2013,8,30,0,0.0,0.0,0.0,10136.693
66190,190,5,566,1,0,0,2014,2,1,1,0.0,0.0,0.0,5833.4185
66191,600,5,669,1,0,0,2013,12,7,1,0.0,0.0,0.0,6434.1943
66192,540,4,355,1,0,0,2015,6,12,0,0.0,0.0,0.0,4381.431
66193,509,5,358,1,0,0,2014,10,11,1,0.0,0.0,0.0,3842.336
66194,934,4,996,1,0,0,2014,10,31,0,0.0,0.0,0.0,8171.7407
66195,759,0,823,1,0,1,2015,7,6,0,0.0,0.0,0.0,6905.468
66196,891,3,979,1,0,0,2015,3,12,0,0.0,0.0,0.0,7030.8545
66197,570,5,513,1,0,0,2013,9,28,1,0.0,0.0,0.0,4193.421
66198,501,2,574,1,0,1,2015,4,8,0,0.0,0.0,0.0,5470.451
66199,894,0,1225,1,1,0,2013,9,23,0,0.0,0.0,0.0,9773.303
66200,623,5,622,1,0,0,2014,3,29,1,0.0,0.0,0.0,6347.973
66201,475,6,0,0,0,0,2014,11,23,1,0.0,0.0,0.0,17.343521
66202,172,4,844,1,0,0,2015,2,27,0,0.0,0.0,0.0,6731.4595
66203,283,0,744,1,0,0,2013,11,25,0,0.0,0.0,0.0,6642.836
66204,416,2,1401,1,1,0,2013,11,6,0,0.0,0.0,0.0,11228.97
